Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),predicted label
0.8153019167,-5.266146843,6.502864528,-0.4816072328,8.381616501,0.0
0.8252769167,-5.260406631,6.200046585,-0.5045059526,8.146593266,0.0
0.8352509167,-5.329234791,5.890563986,-0.5872107249,7.965193279,0.0
0.8452259167,-5.520429388,5.693432711,-0.622011306,7.954697652,0.0
0.8552009167,-5.872280327,5.502504163,-0.4836220372,8.06195501,0.0
0.8651749167,-5.961507668,4.884890841,-0.3682852699,7.716046024,0.0
0.8751499167,-5.479100683,3.849745975,-0.3952372795,6.708002748,0.0
0.8851239167,-4.418634449,2.447547993,-0.4626178153,5.072360084,0.0
0.8950989167,-2.806785135,0.2368274367,-0.5006836277,2.860911415,0.0
0.9050739167,-0.3274142557,-3.329639066,-0.6026432812,3.399540458,0.0
0.9150479167,3.542252598,-8.80981856,-0.4367905176,9.505327058,0.0
0.9250229167,8.591560126,-16.11752718,1.135754324,18.29971381,1.0
0.9349969167,13.13159973,-22.45356304,5.080897111,26.50314925,1.0
0.9449719167,14.24965753,-22.8915195,8.085647918,28.15052587,1.0
0.9549459167,14.51581577,-23.67752327,7.261067719,28.70639511,1.0
0.9649209167,15.98209631,-24.5438561,6.934315953,30.09838887,1.0
0.9748959167,17.27005432,-21.76963528,8.901332163,29.17885382,1.0
0.9848699167,19.63782699,-20.64407667,9.634466586,30.07731865,1.0
0.9948449167,21.3294335,-19.4543016,8.256885967,30.02650079,1.0
1.004818917,21.05855538,-16.16212974,6.149052433,27.2486337,1.0
1.014793917,19.22207476,-12.37038347,4.057034447,23.21581516,1.0
1.024768917,16.45479692,-9.058224653,2.29468248,18.92293167,0.0
1.034742917,13.0986226,-5.336542642,1.174315031,14.19266068,0.0
1.044717917,10.03319641,-1.914940907,0.04400028865,10.21439988,0.0
1.054691917,7.35502195,0.6214093351,-1.465685295,7.52533925,0.0
1.064666917,5.235903874,2.873484909,-2.822940992,6.606103295,0.0
1.074640917,3.937015668,4.910509247,-3.928332553,7.419231098,0.0
1.084615917,2.650458655,6.803468131,-5.349687182,9.051588957,0.0
1.094590917,0.8406758291,8.693085331,-6.621739592,10.96010509,0.0
1.104564917,-1.24397525,10.5322586,-7.149445542,12.79025087,0.0
1.114539917,-2.859153968,11.71573037,-6.807937742,13.84850591,0.0
1.124513917,-3.853019831,12.03506787,-6.113365706,14.03787237,0.0
1.134488917,-4.842941161,11.70750919,-5.919912915,13.9844635,0.0
1.144462917,-5.909716541,11.08305345,-6.342257302,14.07064501,0.0
1.154437917,-6.65095579,10.14305273,-6.685568383,13.84967711,0.0
1.164412917,-7.21273405,9.279341206,-6.521440548,13.44094091,0.0
1.174386917,-7.616750339,8.720180159,-5.882597739,12.98696977,0.0
1.184361917,-7.736462724,8.268848201,-4.991109606,12.37488914,0.0
1.194335917,-7.728995245,8.012781671,-4.270937583,11.92404904,0.0
1.204310917,-7.630813478,7.994043099,-3.657595358,11.64096402,0.0
1.214284917,-7.389858491,7.770036267,-3.087795888,11.15876138,0.0
1.224259917,-7.263163362,7.408008249,-2.956185004,10.78754643,0.0
1.234234917,-7.185253891,7.201035526,-3.005031766,10.60721462,0.0
1.244208917,-7.084616877,7.056423358,-2.99462226,10.43803954,0.0
1.254183917,-7.002140146,6.802638996,-3.04741794,10.22705334,0.0
1.264157917,-6.759742652,6.45679724,-3.06756686,9.838410327,0.0
1.274132917,-6.464988019,6.195364135,-2.86844841,9.402478563,0.0
1.284106917,-6.155245219,5.938560271,-2.444174881,8.895365796,0.0
1.294081917,-5.809970643,5.79392296,-1.739689329,8.387599245,0.0
1.304056917,-5.630359966,6.034235922,-1.146929596,8.332370851,0.0
1.314030917,-5.553812896,6.509174843,-0.7156011088,8.586400863,0.0
1.324005917,-5.429152597,6.825858874,-0.2405917279,8.725017574,0.0
1.333979917,-5.37665688,7.033309899,0.0657610032,8.853259956,0.0
1.343954917,-5.252469036,6.981622851,0.05925319836,8.736990303,0.0
1.353928917,-4.854675938,6.314930339,-0.2027324684,7.96789333,0.0
1.363903917,-4.109073497,5.056480892,-0.6585577194,6.548754255,0.0
1.373878917,-2.96809929,3.08333797,-1.357849774,4.490026998,0.0
1.383852917,-1.076872936,-0.08768133759,-2.296724474,2.538166001,0.0
1.393827917,1.918596586,-4.690798364,-2.906305915,5.842192758,0.0
1.403801917,5.855995831,-9.938531156,-1.881252612,11.68786551,0.0
1.413776917,9.963663658,-16.68912408,2.581611199,19.60780897,0.0
1.423750917,12.58732686,-23.02829523,7.453950992,27.28194575,0.0
1.433725917,12.60728692,-23.93981534,6.58162243,27.84557767,0.0
1.443699917,13.91699072,-24.57492587,6.900960512,29.07288888,0.0
1.453674917,16.75508536,-24.62268826,10.6360841,31.62492605,0.0
1.463649917,18.31401269,-22.01319286,12.56712707,31.27165495,0.0
1.473623917,19.31401637,-20.11160816,11.10178559,30.01262492,0.0
1.483598917,18.88862559,-18.08269567,7.813513239,27.29129987,0.0
1.493572917,17.70355168,-14.52530931,6.092711002,23.69644446,0.0
1.503547917,16.34444359,-11.34545427,4.681228226,20.43952217,0.0
1.513521917,14.33924506,-7.985169364,2.121209625,16.54921173,0.0
1.523496917,11.62730293,-3.790499647,0.01984544992,12.22957296,0.0
1.533471917,8.477394994,0.04069194317,-1.214314663,8.564020191,0.0
1.543445917,5.360382909,2.797338374,-2.399953558,6.505273552,0.0
1.553420917,2.797301536,4.792192592,-2.974655188,6.295917662,0.0
1.563388667,1.262202775,6.44160208,-3.232194632,7.316725726,0.0
1.573363667,-0.1713064617,8.192005262,-4.007202137,9.12118222,0.0
1.583337667,-1.827033282,9.795683677,-5.133856512,11.20936894,0.0
1.593312667,-3.653366067,10.78317783,-6.299844523,13.01199634,0.0
1.603287667,-5.299533859,11.24731227,-6.948344593,14.24312413,0.0
1.613261667,-6.132449264,11.33443227,-7.217528182,14.77054508,0.0
1.623236667,-6.403243761,10.77856788,-7.522716587,14.62088647,0.0
1.633210667,-6.636126666,10.14434847,-7.504631149,14.25712003,0.0
1.643185667,-6.800450383,9.645728908,-6.835761133,13.63868915,0.0
1.653159667,-6.843226858,9.049209416,-5.673939264,12.68509092,0.0
1.663134667,-7.138380856,8.771589464,-4.336171167,12.11196282,0.0
1.673108667,-7.335264208,8.716921506,-3.044778507,11.79243392,0.0
1.683083667,-7.415288032,8.457886344,-2.090807612,11.44088347,0.0
1.693058667,-7.400182335,8.076150286,-1.625764664,11.07384363,0.0
1.703032667,-7.105481497,7.6834659,-1.439197116,10.56384418,0.0
1.713007667,-6.619943912,7.213787134,-1.27219859,9.87324017,0.0
1.722981667,-6.132834595,6.615959035,-1.137707952,9.092686815,0.0
1.732956667,-5.729978394,6.273782313,-1.00532582,8.555914733,0.0
1.742930667,-5.436536461,6.23118944,-0.8796036673,8.316090016,0.0
1.752905667,-5.229338036,6.305588243,-0.8278898688,8.23357887,0.0
1.762879667,-4.957992146,6.316731282,-0.7830906951,8.068209916,0.0
1.772854667,-4.620127746,6.213343738,-0.7338105078,7.77751237,0.0
1.782829667,-4.474761872,6.337150344,-0.8861490405,7.808215444,0.0
1.792803667,-4.498541329,6.549344046,-1.168131161,8.03089733,0.0
1.802778667,-4.494079319,6.52985586,-1.364580066,8.043497078,0.0
1.812752667,-4.629543518,6.46385366,-1.53409421,8.097377499,0.0
1.822727667,-4.879374577,6.460741771,-1.862070383,8.307634237,0.0
1.832701667,-4.907654051,6.02306774,-2.193841837,8.073125497,0.0
1.842676667,-4.604103452,5.02236999,-2.40867161,7.226594484,0.0
1.852650667,-3.970358246,3.505302873,-2.570701464,5.887223357,0.0
1.862625667,-2.420439132,0.7823486835,-2.801331437,3.783920305,0.0
1.872600667,0.2727129686,-3.422596346,-2.78010546,4.417864244,0.0
1.882574667,3.945466064,-8.450821154,-1.791804539,9.497033439,0.0
1.892549667,8.393579836,-14.197346,0.3671418469,16.49701818,0.0
1.902523667,12.09587657,-19.15117259,4.127143148,23.02413847,0.0
1.912498667,13.67829568,-20.85133942,6.997730761,25.90062478,0.0
1.922472667,14.55002198,-21.45556262,7.487523365,26.98346369,0.0
1.932447667,16.61194084,-21.90646714,8.679267776,28.83018505,0.0
1.942421667,19.20948921,-21.35208093,10.55291915,30.59869178,0.0
1.952396667,20.1948538,-20.1190926,10.85931559,30.50466755,0.0
1.962371667,19.39002199,-17.9425917,9.294856793,28.00542649,0.0
1.972345667,17.91064135,-15.10287856,7.336083403,24.55007401,0.0
1.982320667,16.02112647,-12.11213768,5.702863685,20.8782908,0.0
1.992294667,13.87848797,-9.095417622,4.161044719,17.10711382,0.0
2.002269667,11.82797586,-5.957731537,2.395004328,13.45851492,0.0
2.012243667,9.68121566,-2.637626356,0.4827600114,10.04569891,0.0
2.022218667,7.502088779,0.4286605489,-1.564519612,7.675467903,0.0
2.032192667,5.35018478,3.045896494,-3.57328611,7.11830993,0.0
2.042167667,3.042827291,5.033777323,-5.601681127,8.122594629,0.0
2.052141667,0.6239458573,6.753847489,-7.376519823,10.02081878,0.0
2.062116667,-1.637176529,8.479055604,-8.341041434,12.00615272,0.0
2.072091667,-3.875780702,9.841886036,-8.528072813,13.58721541,0.0
2.082065667,-5.551171124,10.52149388,-8.28163957,14.49492629,0.0
2.092040667,-6.619142843,10.44142912,-7.832699123,14.63515185,0.0
2.102014667,-7.414449542,9.851758475,-7.266640116,14.31206713,0.0
2.111989667,-7.976411989,9.197990649,-6.779488699,13.93512279,0.0
2.121963667,-8.389171035,8.643023225,-6.424027104,13.65094009,0.0
2.131938667,-8.578627839,7.947057797,-6.034862158,13.15933678,0.0
2.141912667,-8.679561306,7.037372544,-5.416509748,12.41764771,0.0
2.151887667,-8.659272637,6.464390434,-4.499028987,11.70523849,0.0
2.161861667,-8.601058343,6.396562732,-3.473485541,11.2676227,0.0
2.171836667,-8.509129588,6.50485609,-2.454841518,10.98838869,0.0
2.181811667,-8.153142913,6.507118378,-1.436317654,10.5299258,0.0
2.191785667,-7.66513254,6.38426253,-0.6544370404,9.997067207,0.0
2.201760667,-7.284863548,6.338457781,-0.3445460129,9.66250464,0.0
2.211734667,-6.964123304,6.432871018,-0.4251856948,9.49008039,0.0
2.221709667,-6.495843776,6.444697596,-0.5195216024,9.165152272,0.0
2.231683667,-5.941186255,6.23032873,-0.4791433623,8.622312252,0.0
2.241658667,-5.553136958,6.107395699,-0.4168322164,8.265068747,0.0
2.251632667,-5.267092338,6.203303484,-0.4730602115,8.151504265,0.0
2.261607667,-5.050455337,6.309369637,-0.5829219384,8.102779913,0.0
2.271581667,-4.904418787,6.397615231,-0.6334724334,8.086043013,0.0
2.281556667,-4.819565163,6.434263825,-0.7941021717,8.078276894,0.0
2.291530667,-4.92715627,6.472486489,-1.160578752,8.216866391,0.0
2.301505667,-5.055847054,6.41464817,-1.474595428,8.299622417,0.0
2.311480667,-4.948430779,6.019100404,-1.696574299,7.974641133,0.0
2.321454667,-4.600647748,5.189912015,-1.973216889,7.210737224,0.0
2.331429667,-4.088438088,3.941192919,-2.270793096,6.115948734,0.0
2.341403667,-3.113969194,1.981816097,-2.482305012,4.448172362,0.0
2.351378667,-1.773124292,-0.6868385088,-2.447995451,3.099741703,0.0
2.361352667,0.9802541292,-4.86430221,-2.236110482,5.442657828,0.0
2.371327667,5.368063227,-10.36749225,-1.225943752,11.73899214,0.0
2.381301667,10.0070652,-15.24581491,1.563513891,18.30357348,0.0
2.391276667,13.10210403,-17.58412113,5.084942214,22.51051051,0.0
2.401250667,13.16676255,-18.64177719,6.545617615,23.74288531,0.0
2.411225667,12.71953709,-20.6741641,6.896779168,25.23436641,0.0
2.421199667,13.86494582,-21.77216829,8.237248093,27.09458047,0.0
2.431174667,16.18409656,-21.03431049,9.861278912,28.31275368,0.0
2.441149667,18.09390946,-20.20151495,9.90744151,28.87296596,0.0
2.451123667,18.52067083,-18.73200909,8.763143746,27.76141388,0.0
2.461098667,17.56180582,-16.50047771,7.161201954,25.13892602,0.0
2.471072667,15.56005598,-13.57796214,5.497693659,21.37056465,0.0
2.481047667,13.24836161,-10.10864771,3.91816366,17.1188741,0.0
2.491021667,10.99336886,-6.504817498,2.327281731,12.98395355,0.0
2.500996667,8.781832616,-3.113498493,0.9953352678,9.370440185,0.0
2.510970667,6.707384344,-0.146283887,-0.173031975,6.711210307,0.0
2.520945667,4.547125259,2.334547627,-1.330491822,5.281729758,0.0
2.530919667,2.51609958,4.609194038,-2.337873523,5.748137036,0.0
2.540894667,0.7498422575,6.613419589,-3.298775707,7.428425354,0.0
2.550868667,-1.626451566,8.411258308,-4.063816048,9.482046819,0.0
2.560847792,-3.700091168,9.759140334,-4.9589698,11.55520992,1.0
2.570822792,-4.688756517,10.38620919,-5.999128654,12.87817237,1.0
2.580796792,-5.326436899,10.49552405,-7.006925508,13.69758958,1.0
2.590771792,-5.913685631,10.11358978,-8.06588316,14.22374237,1.0
2.600745792,-6.358633014,9.463530253,-8.845269059,14.43015604,1.0
2.610720792,-6.709770593,8.829582149,-9.073446125,14.32864149,1.0
2.620694792,-7.025450656,8.628769467,-8.763494579,14.16373738,1.0
2.630669792,-7.127959948,8.66928424,-8.056441076,13.81559065,1.0
2.640643792,-6.996238552,8.485722599,-6.896247071,12.98125824,1.0
2.650618792,-6.850159902,8.296793799,-5.553187244,12.10782254,1.0
2.660592792,-6.681330906,8.146735534,-4.304575445,11.38151362,1.0
2.670567792,-6.506793857,7.874575712,-3.241095556,10.71690297,1.0
2.680541792,-6.346673119,7.503683315,-2.411066922,10.11922757,0.0
2.690516792,-6.129282412,6.960851203,-1.803327208,9.448467673,0.0
2.700490792,-5.788842314,6.383564957,-1.372283188,8.726039081,0.0
2.710465792,-5.490868204,6.025614202,-1.008607716,8.214313707,0.0
2.720439792,-5.453586942,5.825418402,-0.6825023599,8.008927491,0.0
2.730414792,-5.465563794,5.67963796,-0.3622648305,7.890621696,0.0
2.740388792,-5.536501045,5.6009397,0.05198496312,7.875663259,0.0
2.750363792,-5.765597878,5.665935595,0.3369914103,8.090643254,0.0
2.760338792,-6.054085464,5.829979815,0.4064073618,8.414617187,0.0
2.770312792,-6.257313046,5.893115711,0.2947800681,8.60056246,0.0
2.780287792,-6.301040863,5.832869509,0.01744575262,8.586372169,1.0
2.790261792,-6.261407266,5.824223816,-0.2731795764,8.555783488,1.0
2.800236792,-6.243411291,5.733866792,-0.5231258261,8.493001446,1.0
2.810210792,-6.194707493,5.501520662,-0.8722889467,8.330787389,1.0
2.820185792,-6.016594287,4.969397725,-1.27773795,7.907397475,0.0
2.830159792,-5.38343848,3.861677803,-1.631703535,6.823226638,0.0
2.840134792,-4.224732592,2.047654576,-1.886847521,5.059787377,0.0
2.850108792,-2.062098953,-1.006416326,-2.044418288,3.073234786,0.0
2.860083792,1.653603696,-5.880792119,-1.883707127,6.39268908,0.0
2.870057792,6.843683526,-11.53579517,-0.2251851918,13.41496489,0.0
2.880032792,12.82321524,-17.72664234,3.269261302,22.1214097,0.0
2.890006792,15.34484336,-20.28087102,6.936362479,26.36078663,0.0
2.899981792,14.17938335,-20.54781981,7.444697188,26.05170488,0.0
2.909955792,15.30444027,-22.82756031,7.760620496,28.55784712,0.0
2.919930792,17.71313293,-22.15723785,10.45658978,30.23307026,0.0
2.929904792,20.21362337,-21.05253743,11.9657655,31.54329478,0.0
2.939879792,21.76100947,-19.81853402,11.07191685,31.44683078,0.0
2.949853792,21.44295134,-16.99611109,9.33808058,28.91137671,0.0
2.959828792,19.68269852,-14.22411221,7.451738405,25.40201556,0.0
2.969802792,17.33798376,-11.25180059,5.715446309,21.44469687,0.0
2.979777792,15.00907051,-7.818269364,3.999821196,17.38954005,0.0
2.989752792,12.6838258,-4.28940689,2.116354097,13.55571478,0.0
2.999726792,9.865656137,-0.941366052,-0.03306381181,9.910521393,0.0
3.009701792,6.554614726,1.906672359,-2.601754565,7.305306325,0.0
3.019675792,3.327409523,4.244082198,-4.989564772,7.347084078,0.0
3.029650792,0.2182613575,6.259868864,-7.102092451,9.469599431,0.0
3.039624792,-2.722515063,8.24655803,-8.825460446,12.38170262,0.0
3.049599792,-5.081616903,9.911700622,-10.01680198,14.98001874,0.0
3.059573792,-6.420530469,10.71775801,-10.38024971,16.24324882,0.0
3.069548792,-6.63793521,10.44585313,-10.14133832,16.00077418,0.0
3.079522792,-6.286784767,9.624235713,-9.650837036,15.00960463,0.0
3.089497792,-6.042362967,9.250337847,-9.234776652,14.40000001,0.0
3.099471792,-6.015424259,9.125288708,-8.870958216,14.07658065,0.0
3.109446792,-5.983363976,8.753960693,-8.261088946,13.44165402,0.0
3.119420792,-5.932411339,8.447322764,-7.26296748,12.62146833,0.0
3.129395792,-5.879977602,8.314929523,-6.162275326,11.90318557,0.0
3.139369792,-5.784489647,8.177916396,-5.093984933,11.2377631,0.0
3.149344792,-5.640303156,7.947084695,-4.048691932,10.55277599,0.0
3.159318792,-5.448419173,7.705947275,-3.112800044,9.937626427,0.0
3.169293792,-5.207924362,7.451544278,-2.347671118,9.389331604,0.0
3.179267792,-4.865724837,7.146428964,-1.702372106,8.811628448,0.0
3.189242792,-4.65439243,6.851925176,-1.226710907,8.373593444,0.0
3.199216792,-4.613826787,6.663841884,-0.9822413054,8.164495346,0.0
3.209191792,-4.545157671,6.593204595,-0.7919270074,8.047108392,0.0
3.219165792,-4.449253394,6.514059607,-0.6050010248,7.911691006,0.0
3.229140792,-4.446361946,6.513327536,-0.4180127692,7.897360624,0.0
3.239114792,-4.549439002,6.642374416,-0.2449170595,8.054720199,0.0
3.249089792,-4.687494103,6.741471273,-0.1746189094,8.212827019,0.0
3.259063792,-4.797048705,6.813878514,-0.1248656823,8.334039123,0.0
3.269038792,-4.834352771,6.82565773,-0.1522172029,8.365628502,0.0
3.279012792,-4.855134945,6.728294572,-0.3887180726,8.306225673,0.0
3.288987792,-4.888595052,6.581209617,-0.7117856544,8.229053434,0.0
3.298961792,-4.839880144,6.262726983,-1.058706222,7.985427223,0.0
3.308936792,-4.64874285,5.536350186,-1.380042589,7.359789469,0.0
3.318910792,-4.251568388,4.433148993,-1.611636622,6.350276872,0.0
3.328885792,-3.376056603,2.800356122,-1.827145695,4.751653815,0.0
3.338859792,-1.746479115,0.197631796,-2.017107113,2.675438045,0.0
3.348834792,0.47793562,-3.035608318,-1.677260069,3.500934398,0.0
3.358809792,3.830889874,-6.949278393,-0.4597712445,7.948558172,0.0
3.368783792,7.805479165,-11.54792581,1.781381,14.05181176,0.0
3.378757792,9.956354638,-14.43612991,4.685991368,18.15184177,0.0
3.388732792,10.27212416,-15.9195428,6.156159139,19.92101084,0.0
3.398706792,11.44746129,-18.72602388,6.249189509,22.82018207,0.0
3.408681792,14.78981863,-21.27834988,7.071610331,26.86102346,0.0
3.418656792,18.36731123,-22.03142214,9.151729817,30.10806938,0.0
3.428630792,20.71699379,-21.75568148,9.726011764,31.57687149,0.0
3.438605792,20.93774957,-19.60295069,8.592852945,29.94164582,0.0
3.448579792,19.70678204,-16.6002008,7.206073487,26.75539983,0.0
3.458554792,17.94171696,-13.77045482,6.454882861,23.52012215,0.0
3.468528792,16.09937508,-10.67738416,5.933220009,20.20889681,0.0
3.478503792,14.29406362,-6.714002808,4.875360464,16.52777142,0.0
3.488477792,12.18519747,-2.888455535,2.986416278,12.87403957,0.0
3.498452792,10.25426677,0.3044914162,0.9480102432,10.30249608,0.0
3.508426792,8.327454844,3.054852675,-1.303418044,8.965351506,0.0
3.518401792,5.67784345,5.194704977,-3.74348394,8.557834893,0.0
3.528375792,2.718365294,7.043464174,-5.430640129,9.300094067,0.0
3.538350792,-0.301283049,8.470775362,-6.046907423,10.4120073,0.0
3.548324792,-3.096901757,9.420577192,-5.598453464,11.38774588,0.0
3.558299792,-5.087010959,9.711199012,-4.82977674,11.97964149,0.0
3.568270042,-6.438125326,9.504202901,-4.484138467,12.32423743,0.0
3.578245042,-7.227850857,8.995667047,-4.845374188,12.51565039,0.0
3.588219042,-7.666472722,8.62936179,-5.578610353,12.82035812,0.0
3.598194042,-7.931570277,8.372811695,-6.363037137,13.17201672,0.0
3.608168042,-7.968508308,7.726492052,-6.894933786,13.06659543,0.0
3.618143042,-7.951642599,7.003079794,-6.827853359,12.60521036,0.0
3.628117042,-7.865859268,6.615004184,-6.399431376,12.10713609,0.0
3.638092042,-7.770026911,6.561467662,-5.917301549,11.76607979,0.0
3.648066042,-7.780260124,6.828212963,-5.657561213,11.79681901,0.0
3.658041042,-7.813634276,7.196681104,-5.404465653,11.91861353,0.0
3.668015042,-7.631461349,7.288445553,-4.925626638,11.64570473,0.0
3.677990042,-7.385047402,7.035807829,-4.305345815,11.07147323,0.0
3.687964042,-7.225693234,6.697584411,-3.810325216,10.56346808,0.0
3.697939042,-7.064093735,6.438762673,-3.452113383,10.16248847,0.0
3.707913042,-6.918876965,6.284796129,-3.111376539,9.85140522,0.0
3.717887042,-6.803696172,6.084033149,-2.792232585,9.544752682,0.0
3.727862042,-6.75388725,5.637530406,-2.527423882,9.153393554,0.0
3.737836042,-6.74105729,5.204340604,-2.189243879,8.793167988,0.0
3.747811042,-6.84558504,5.035061372,-1.981236784,8.725776571,0.0
3.757785042,-7.004372613,4.981486259,-1.887228613,8.799890504,0.0
3.767760042,-7.097104776,4.866061052,-1.883257184,8.808751556,0.0
3.777734042,-7.067469918,4.589617852,-1.908953504,8.64047606,0.0
3.787709042,-7.081386291,4.256519811,-1.983701824,8.497003332,0.0
3.797683042,-7.013145191,3.856740414,-1.929229017,8.232896009,0.0
3.807658042,-6.656380252,3.122223124,-1.808265474,7.571360467,0.0
3.817632042,-5.822314115,1.893057702,-1.821337509,6.387509643,0.0
3.827607042,-4.402900177,0.04588427067,-1.883409212,4.789035977,0.0
3.837581042,-2.485318083,-2.49769313,-1.56406923,3.855073216,0.0
3.847556042,0.5450528848,-6.473381113,-0.6369851482,6.527441747,0.0
3.857530042,5.003167734,-11.88220762,0.9056180759,12.92434483,0.0
3.867505042,10.409715,-16.76738205,3.615701813,20.06441045,0.0
3.877479042,14.09926948,-17.59163247,6.761361161,23.53658721,0.0
3.887454042,15.75968694,-17.57883759,7.674291619,24.82494744,0.0
3.897428042,17.67165512,-20.14627514,7.15884728,27.73822076,0.0
3.907403042,19.09991239,-20.85795613,7.719043869,29.31628601,0.0
3.917377042,19.24713709,-20.23171933,8.775695379,29.27093409,0.0
3.927352042,18.98420184,-19.07964243,8.879561809,28.34218221,0.0
3.937326042,18.64833075,-17.32693252,7.873179982,26.64525837,0.0
3.947301042,17.68357876,-14.78441581,6.965376363,24.0791274,0.0
3.957275042,15.98504331,-11.54852924,6.386347062,20.72861708,0.0
3.967250042,13.94612622,-8.362779043,5.593297974,17.19638021,0.0
3.977224042,11.90465625,-5.253842547,4.357671379,13.72271845,0.0
3.987199042,10.23351617,-2.179602259,2.392836181,10.73318146,0.0
3.997173042,8.83369508,0.888086223,-0.2077958648,8.880655665,0.0
4.007148042,7.061968857,3.838059145,-3.092177791,8.611832884,0.0
4.017122042,4.731603743,6.517247509,-5.865815645,9.963452327,0.0
4.027097042,2.147294639,8.414314647,-7.812139728,11.68080016,0.0
4.037071042,-0.7175475007,9.553935809,-8.276515655,12.66069805,0.0
4.047046042,-3.313402517,10.35747246,-7.748437822,13.35268365,0.0
4.057020042,-5.363672553,10.78852452,-7.331108592,14.10341795,0.0
4.066995042,-6.530775043,10.59601781,-7.419498028,14.49053371,0.0
4.076969042,-6.834281788,10.11489487,-7.67982367,14.42214261,0.0
4.086944042,-6.822389721,9.563603595,-7.666682053,14.02802655,0.0
4.096918042,-6.78919917,8.951262707,-7.424068211,13.46607286,0.0
4.106893042,-6.645072321,8.482047039,-6.913953609,12.80253345,0.0
4.116867042,-6.548660506,8.216302782,-6.414431239,12.31005743,0.0
4.126842042,-6.601443906,8.088188533,-5.999121637,12.04106789,0.0
4.136816042,-6.625845507,8.026110983,-5.453597467,11.74997921,0.0
4.146790042,-6.560085381,7.94365998,-4.74600602,11.34288443,0.0
4.156765042,-6.440692838,7.829090806,-3.997112766,10.89743537,0.0
4.166739042,-6.235808741,7.713738105,-3.317825936,10.45920815,0.0
4.176714042,-5.893683475,7.503785641,-2.736404539,9.926238646,0.0
4.186688042,-5.578588718,7.255611683,-2.245902376,9.423833108,0.0
4.196663042,-5.315522486,7.04685205,-1.87327204,9.023416828,0.0
4.206637042,-5.150216437,6.846953874,-1.536511449,8.704388211,0.0
4.216612042,-5.112199595,6.695401645,-1.220585217,8.511922002,0.0
4.226586042,-5.132716305,6.580429013,-1.056242497,8.412043205,0.0
4.236561042,-5.20866345,6.412470083,-1.003445064,8.322070025,0.0
4.246535042,-5.442311171,6.278856527,-0.9493173882,8.363252578,0.0
4.256510042,-5.624878786,6.154652896,-0.8683851993,8.382905611,0.0
4.266484042,-5.647768296,6.055597554,-0.7841339846,8.317596682,0.0
4.276459042,-5.627804148,6.051896852,-0.8617961182,8.309050943,0.0
4.286433042,-5.575966242,5.865959487,-1.040015012,8.159810749,0.0
4.296408042,-5.340828066,5.352674525,-1.108373056,7.642254892,0.0
4.306382042,-4.780764209,4.49391852,-1.165108005,6.663969294,0.0
4.316357042,-3.686724433,2.992089247,-1.317016329,4.927379335,0.0
4.326331042,-1.794173684,0.4724620414,-1.426511289,2.340344856,0.0
4.336306042,0.9741835499,-3.321949977,-1.237436454,3.676361546,0.0
4.346280042,5.609891202,-8.582238495,-0.7486554189,10.28037849,0.0
4.356255042,11.9247543,-14.41243583,0.9918969588,18.73237655,0.0
4.366229042,16.63813519,-17.4625774,5.084567408,24.64998941,0.0
4.376203042,17.24905229,-18.37994355,9.324591054,26.87564191,0.0
4.386178042,16.37538588,-21.13814534,9.83339471,28.48982455,0.0
4.396152042,16.81469772,-21.96577662,8.865762965,29.048772,0.0
4.406127042,18.57353668,-20.53903495,9.094806004,29.14693325,0.0
4.416101042,20.68437802,-19.70343275,9.265010265,30.03180267,0.0
4.426076042,21.27627763,-18.09259968,8.121304239,29.08569641,0.0
4.436050042,19.91270226,-15.14892655,6.372362276,25.81884366,0.0
4.446025042,17.3643664,-12.07743329,4.829887837,21.69593122,0.0
4.455999042,14.39633376,-8.952536815,3.511990918,17.31289755,0.0
4.465974042,11.44407692,-5.456633926,1.946600071,12.82696387,0.0
4.475948042,8.633323864,-2.278095099,0.08152246535,8.929201763,0.0
4.485923042,6.024834768,0.3517462742,-1.578961065,6.238227109,0.0
4.495897042,3.668730211,2.598604378,-2.784047652,5.288028688,0.0
4.505872042,1.446671904,4.534028665,-3.718002943,6.039356044,0.0
4.515846042,-1.000179686,6.212376609,-4.650394689,7.824330853,0.0
4.525821042,-3.443460381,7.959945061,-5.568349074,10.30653463,0.0
4.535795042,-5.43590847,9.449759476,-6.288909645,12.58560446,0.0
4.545769042,-6.731541531,10.26189855,-6.086235795,13.69899556,0.0
4.555744042,-7.22904018,10.26767209,-5.74602023,13.80944824,0.0
4.565722333,-7.421626414,9.67346693,-6.090820012,13.62918154,0.0
4.575697333,-7.679327241,9.113329398,-6.946162412,13.79398463,0.0
4.585671333,-7.819490263,8.699922481,-7.572230809,13.93455269,0.0
4.595646333,-7.853312312,8.322375367,-7.756884125,13.82409843,0.0
4.605620333,-7.718040487,7.982225291,-7.570933312,13.43886531,0.0
4.615595333,-7.362637364,7.497844285,-7.179551686,12.72682444,0.0
4.625569333,-6.928607317,7.034488698,-6.623771499,11.88965851,0.0
4.635544333,-6.608602068,7.09772692,-5.925083023,11.36476826,0.0
4.645518333,-6.347287661,7.390732065,-5.322273681,11.10124219,0.0
4.655493333,-6.010873956,7.503219046,-4.767709423,10.73126064,0.0
4.665467333,-5.688401767,7.412630473,-4.098423378,10.20304265,0.0
