"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.786595458E0,-2.505640958E0,1.485154184E0,1.149364961E0,3.131287175E0
2.796560458E0,-2.507814660E0,1.654812900E0,1.530345267E0,3.371868435E0
2.806526458E0,-2.457505217E0,1.703280471E0,1.571570769E0,3.377918136E0
2.816492458E0,-2.319936020E0,1.730337292E0,1.439703777E0,3.232478499E0
2.826457458E0,-2.045298148E0,1.770909952E0,1.320132602E0,3.010334974E0
2.836423458E0,-1.696127572E0,1.581181837E0,1.036201166E0,2.539822356E0
2.846389458E0,-1.358989689E0,1.555171083E0,9.334237790E-1,2.266426708E0
2.856354458E0,-1.099266310E0,2.000526018E0,1.303197019E0,2.628462143E0
2.866320458E0,-1.119545916E0,2.666502246E0,1.703780408E0,3.356558500E0
2.876286458E0,-1.114519357E0,2.638637924E0,1.550062079E0,3.256878251E0
2.886252458E0,-1.028265617E0,2.285324596E0,1.504476893E0,2.922924804E0
2.896217458E0,-9.675317574E-1,2.100400554E0,1.715099448E0,2.879125962E0
2.906183458E0,-8.247830969E-1,1.691028800E0,1.917783531E0,2.686585050E0
2.916149458E0,-8.061624925E-1,2.078037878E0,2.283677143E0,3.191131567E0
2.926114458E0,-7.263627630E-1,2.765113199E0,2.429807833E0,3.751988802E0
2.936080458E0,-2.042692629E-1,2.601391160E0,2.256432334E0,3.449702709E0
2.946046458E0,-1.782699108E-1,2.957010046E0,2.184735822E0,3.680863918E0
2.956011458E0,4.214760751E-2,2.677838827E0,1.810661663E0,3.232815006E0
2.965977458E0,-5.904342949E-2,2.625710900E0,1.587999983E0,3.069134699E0
2.975943458E0,-3.206051731E-1,2.516137002E0,1.622909322E0,3.011240236E0
2.985908458E0,-3.731418210E-1,2.128444385E0,1.382058417E0,2.565072277E0
2.995874458E0,-2.475259410E-1,1.478270257E0,1.222803943E0,1.934373679E0
3.005840458E0,-1.829323344E-1,1.044064209E0,1.106466571E0,1.532254086E0
3.015804125E0,-2.113531646E-1,7.585300505E-1,9.722411048E-1,1.251115807E0
3.025770125E0,-1.708935021E-1,4.469927394E-1,9.130646512E-1,1.030870581E0
3.035736125E0,-1.087796997E-1,1.078489691E-1,1.070097475E0,1.081005564E0
3.045701125E0,-1.416534770E-1,-5.254658818E-2,1.024004166E0,1.035090037E0
3.055667125E0,4.294048995E-2,-6.698418224E-1,6.751920247E-1,9.520589388E-1
3.065633125E0,-1.533666193E-1,-1.188923714E0,8.646558452E-1,1.478069907E0
3.075598125E0,-5.678147797E-1,-2.018320264E0,5.642636195E-1,2.171272379E0
3.085564125E0,-8.790594377E-1,-3.020386262E0,-1.185903043E-1,3.147942555E0
3.095530125E0,-1.043496883E0,-3.834022812E0,-8.657674009E-1,4.066714873E0
3.105496125E0,-1.045437720E0,-4.226843437E0,-1.522896792E0,4.612847288E0
3.115461125E0,-7.531979746E-1,-4.169300403E0,-1.925160670E0,4.653667011E0
3.125427125E0,1.617329617E-1,-4.218883622E0,-2.217044028E0,4.768691727E0
3.135393125E0,2.262059841E0,-5.061783732E0,-4.406062643E0,7.081804663E0
3.145358125E0,4.812214920E0,-5.920633292E0,-7.559798459E0,1.074066403E1
3.155324125E0,6.491191732E0,-5.432326466E0,-1.068138014E1,1.362855908E1
3.165290125E0,5.150861970E0,-2.930115777E0,-1.070141972E1,1.223263428E1
