"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.392050292E0,1.586642552E0,-1.113866515E0,3.604009720E0,4.092312215E0
2.402118292E0,1.290239297E0,-1.373666493E0,3.392912956E0,3.881177064E0
2.412186292E0,1.050105991E0,-1.475656552E0,2.861288787E0,3.386334061E0
2.422253292E0,9.892328212E-1,-1.497043328E0,2.126894288E0,2.782696464E0
2.432321292E0,9.831246735E-1,-1.380632573E0,1.448223170E0,2.229356583E0
2.442389292E0,9.084504671E-1,-1.090229146E0,7.688316751E-1,1.613996278E0
2.452456292E0,8.435365793E-1,-7.753995600E-1,8.318248987E-2,1.148789696E0
2.462524292E0,8.220572712E-1,-5.517236808E-1,-4.933073652E-1,1.106132602E0
2.472592292E0,9.281757568E-1,-3.398816890E-1,-9.035468459E-1,1.339188822E0
2.482659292E0,1.066645571E0,-6.778706342E-2,-1.058575829E0,1.504297393E0
2.492727292E0,1.249610796E0,1.576169604E-1,-9.477044338E-1,1.576234101E0
2.502795292E0,1.255343114E0,1.895585454E-1,-1.042137551E0,1.642519239E0
2.512863292E0,1.008844529E0,1.401156592E-1,-1.371166808E0,1.708068528E0
2.522930292E0,6.719215308E-1,1.483195952E-1,-1.620881508E0,1.760890147E0
2.532998292E0,4.714580745E-1,1.458503160E-1,-1.651469463E0,1.723628851E0
2.543066292E0,4.083172086E-1,1.416104999E-1,-1.527315533E0,1.587283595E0
2.553133292E0,3.989283344E-1,1.552856755E-1,-1.316235141E0,1.384099853E0
2.563201292E0,4.796514854E-1,1.416675103E-1,-1.006852528E0,1.124227399E0
2.573269292E0,4.694514562E-1,-1.632250249E-3,-6.323787117E-1,7.875850233E-1
2.583336292E0,3.411302157E-1,-2.532505113E-1,-3.673384595E-1,5.616432937E-1
2.593404292E0,8.944851235E-2,-4.631684768E-1,-2.027165347E-1,5.134394489E-1
2.603472292E0,-1.033837429E-1,-5.162533012E-1,1.076033860E-1,5.373864140E-1
2.613539292E0,3.917195946E-3,-5.024740452E-1,5.127324003E-1,7.179066964E-1
2.623607292E0,2.769846520E-1,-3.965651822E-1,6.432580411E-1,8.048387097E-1
2.633675292E0,5.669682491E-1,-1.390704694E-1,5.217295110E-1,7.829401469E-1
2.643743292E0,6.917071930E-1,4.331032634E-2,1.374230164E-1,7.065548178E-1
2.653810292E0,4.558169188E-1,2.056758106E-2,-3.203975970E-1,5.575362849E-1
2.663878292E0,1.377965073E-1,4.653155744E-2,-6.827881426E-1,6.981065183E-1
2.673946292E0,-1.661062405E-2,1.063357097E-1,-8.014591384E-1,8.086531682E-1
2.684013292E0,-6.793485180E-2,1.579268628E-1,-7.184596664E-1,7.387423978E-1
2.694081292E0,1.111956230E-1,3.373621237E-1,-6.568902397E-1,7.467813978E-1
2.704149292E0,3.725366708E-1,5.514342436E-1,-5.965241700E-1,8.937026248E-1
2.714216292E0,5.950968647E-1,6.034057581E-1,-4.248534268E-1,9.480185766E-1
2.724284292E0,6.323383659E-1,5.583848289E-1,-2.804277849E-1,8.889798472E-1
2.734352292E0,6.008492093E-1,4.543134534E-1,-3.050539184E-1,8.126982093E-1
2.744420292E0,5.432614441E-1,3.554928777E-1,-4.826484758E-1,8.089856203E-1
2.754487292E0,4.866066022E-1,3.324071932E-1,-6.380534345E-1,8.685578350E-1
2.764555292E0,5.353473839E-1,4.178975791E-1,-5.678675508E-1,8.852732704E-1
2.774623292E0,5.593405563E-1,4.468220007E-1,-6.895679891E-1,9.939898238E-1
2.784690292E0,4.286815258E-1,3.534352425E-1,-1.202057145E0,1.324245333E0
2.794758292E0,1.968931465E-1,3.402149802E-1,-1.952392323E0,1.991569463E0
2.804826292E0,-7.301067352E-2,4.429432502E-1,-2.513803378E0,2.553573321E0
2.814893292E0,-2.792046205E-1,5.449479273E-1,-2.618182610E0,2.688829418E0
2.824961292E0,-4.059110793E-1,6.596954414E-1,-2.263611546E0,2.392467159E0
2.835029292E0,-4.054605514E-1,7.633972728E-1,-1.721285217E0,1.926135108E0
2.845095958E0,-3.287920059E-1,8.727840596E-1,-1.067410387E0,1.417469976E0
2.855163958E0,-2.116295186E-1,9.894643709E-1,-4.156879163E-1,1.093902755E0
2.865231958E0,9.507572651E-3,9.847196478E-1,1.745826566E-1,1.000121134E0
2.875299958E0,2.674803684E-1,9.831517169E-1,6.830132604E-1,1.226637746E0
2.885366958E0,3.858410233E-1,9.555806333E-1,1.081986911E0,1.494223316E0
2.895434958E0,3.919059746E-1,1.028601832E0,1.535269500E0,1.889090908E0
2.905502958E0,3.917214949E-1,1.257769708E0,2.136145753E0,2.509691026E0
2.915569958E0,3.614966525E-1,1.394613558E0,2.637915793E0,3.005699010E0
2.925637958E0,3.483715537E-1,1.323504691E0,2.800209357E0,3.116761115E0
2.935705958E0,3.535269707E-1,1.194875887E0,2.714120216E0,2.986495982E0
2.945772958E0,4.639134121E-1,1.074424122E0,2.640662230E0,2.888373221E0
