"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.846521667E0,-1.166189155E-1,-3.423123765E-1,1.100804712E0,1.158684059E0
1.856487667E0,-1.834163559E-1,6.497542977E-2,1.454198732E0,1.467159609E0
1.866453667E0,-3.220886117E-1,9.317052823E-1,2.236553994E0,2.444174620E0
1.876419667E0,-9.228555214E-1,1.717552940E0,2.169465380E0,2.916887116E0
1.886385667E0,-1.675053914E0,1.420595076E0,1.443398048E0,2.628173113E0
1.896351667E0,-2.227716658E0,3.117349470E-1,1.699987758E0,2.819549354E0
1.906317667E0,-3.762109953E0,-2.521270273E0,1.916683962E0,4.917718220E0
1.916283667E0,-5.281122147E0,-5.759494554E0,1.835561446E0,8.026911889E0
1.926249667E0,-7.200954834E0,-7.569330005E0,1.836135935E0,1.060753989E1
1.936215667E0,-8.555236638E0,-7.998614452E0,9.524447715E-1,1.175061948E1
1.946180667E0,-7.162193057E0,-7.665810233E0,1.434058875E-2,1.049103720E1
1.956146667E0,-4.206505944E0,-7.312479948E0,-4.682295343E-1,8.449041019E0
1.966112667E0,-9.935074282E-1,-5.737908388E0,-1.259716539E0,5.957980819E0
1.976078667E0,1.223964031E0,-6.201521838E0,-1.787272800E0,6.568965300E0
1.986044667E0,3.095960940E0,-7.905526194E0,-2.864931602E0,8.960477199E0
1.996010667E0,4.347985174E0,-8.045499766E0,-5.430021493E0,1.063579687E1
2.005976667E0,6.158311499E0,-6.691757076E0,-1.128762882E1,1.449534331E1
2.015942667E0,7.252571715E0,-3.891168820E0,-1.526182693E1,1.733967567E1
2.025908667E0,5.933411213E0,-7.834146309E-1,-1.160929585E1,1.306119662E1
2.035873667E0,4.523662137E0,1.457193968E0,-6.327198383E0,7.913303530E0
2.045839667E0,2.899005082E0,3.344551220E0,-3.704492952E0,5.771786669E0
2.055805667E0,1.231683233E0,3.770288746E0,-3.141970925E0,5.060049615E0
2.065771667E0,2.781903479E-1,3.840177591E0,-2.459115540E0,4.568544958E0
2.075737667E0,-3.820263728E-1,3.678929510E0,-1.160627283E0,3.876534816E0
2.085703667E0,-1.211029259E0,3.461098507E0,-2.722267726E-1,3.676941957E0
2.095669667E0,-2.350823644E0,3.788871782E0,8.689699209E-1,4.542799787E0
2.105635667E0,-3.845567847E0,4.616472652E0,1.390190139E0,6.167077139E0
2.115601667E0,-5.460574949E0,5.267021002E0,1.193062081E0,7.680025139E0
2.125567667E0,-7.373478686E0,5.197113445E0,4.473570210E-1,9.032070881E0
2.135532667E0,-8.557434021E0,5.647695206E0,-9.310638428E-1,1.029529106E1
2.145498667E0,-8.654210703E0,6.561036723E0,-2.068862427E0,1.105544018E1
2.155464667E0,-7.796396685E0,7.219647798E0,-2.287908481E0,1.086929808E1
2.165430667E0,-6.685178958E0,6.708664885E0,-2.421660323E0,9.775594148E0
2.175396667E0,-4.560365109E0,5.177870843E0,-3.011939667E0,7.528549459E0
2.185362667E0,-2.909451132E0,3.628720638E0,-3.660814543E0,5.918959578E0
2.195328667E0,-1.978792063E0,3.834319850E0,-3.927003481E0,5.834293709E0
2.205294667E0,-1.215520213E0,3.485217102E0,-3.482146437E0,5.074403556E0
2.215260667E0,-9.856394148E-1,2.250804974E0,-2.818563182E0,3.739238759E0
2.225226667E0,-2.345481920E-1,8.838388056E-1,-1.394622329E0,1.667679624E0
2.235191667E0,2.437864273E0,-1.560522455E0,1.376740959E0,3.205281300E0
2.245157667E0,5.817407717E0,-6.021239900E0,5.055682747E0,9.780464739E0
2.255123667E0,1.087303199E1,-1.133769736E1,1.018667062E1,1.872256564E1
2.265089667E0,1.524374617E1,-1.354267302E1,1.400989947E1,2.473970640E1
2.275055667E0,1.425702970E1,-9.859219522E0,9.790287282E0,1.990770782E1
2.285021667E0,1.169447691E1,-3.849263579E0,4.525052020E0,1.311692480E1
2.294987667E0,9.423076876E0,1.629161750E0,3.775326707E0,1.028113017E1
2.304953667E0,6.161145644E0,4.207739999E0,1.496359788E0,7.609460175E0
2.314919667E0,2.001598105E0,4.721595064E0,-4.788770217E0,7.016564338E0
2.324884667E0,-1.300726424E0,3.365892972E0,-4.175493774E0,5.518683991E0
2.334850667E0,-3.128500110E0,1.649173261E0,-2.495147252E0,4.328168804E0
2.344816667E0,-3.092109086E0,6.434176701E-1,-2.349903585E0,3.936644733E0
2.354782667E0,-2.370147669E0,-2.407269448E-1,-2.791370705E0,3.669781989E0
2.364748667E0,-2.427081130E0,-3.114900071E0,-2.895642348E0,4.896740740E0
2.374714667E0,-2.415652163E0,-9.495591706E0,-2.455468631E0,1.010103774E1
2.384680667E0,-1.811940010E0,-1.684462845E1,-1.831089495E0,1.704046721E1
2.394646667E0,-1.712822396E0,-1.659311397E1,-3.039043850E0,1.695585384E1
2.404612667E0,-2.641409504E0,-7.245603004E0,-5.099290112E0,9.245461952E0
2.414578667E0,-3.026629626E0,3.426620400E-1,-4.849633007E0,5.726852929E0
2.424543667E0,-3.136202647E0,2.970615932E0,-3.464540763E0,5.537451468E0
2.434509667E0,-3.180179848E0,1.407496728E0,-1.898164660E0,3.962022209E0
2.444475667E0,-2.898591099E0,-1.784007715E0,-4.699839914E-1,3.435898549E0
2.454441667E0,-2.637812590E0,-2.935277699E0,1.415072966E-1,3.948915642E0
2.464407667E0,-2.534529127E0,-2.592486436E0,-2.868164527E-1,3.636906308E0
2.474373667E0,-2.708633773E0,-1.665801573E0,-8.479956660E-1,3.291001131E0
2.484339667E0,-3.037802194E0,-1.585528657E0,-8.905572563E-1,3.540513454E0
2.494305667E0,-3.409244229E0,-2.316440554E0,-7.597310686E-1,4.191185316E0
2.504271667E0,-3.640723218E0,-2.899358838E0,-2.693046266E-1,4.661938674E0
2.514236667E0,-3.561282361E0,-2.938007764E0,2.232991724E-1,4.622173104E0
2.524202667E0,-3.236708098E0,-2.503915737E0,8.931064962E-1,4.188497647E0
2.534168667E0,-3.131708477E0,-1.362340436E0,1.568201019E0,3.758034577E0
2.544134667E0,-3.624502164E0,-6.645243645E-2,6.734039462E-1,3.687126895E0
2.554100667E0,-2.697221763E0,7.196150762E-1,6.586297864E-1,2.868212734E0
2.564066667E0,-2.112175092E0,1.698551828E0,1.615948797E0,3.155574820E0
2.574032667E0,-1.494520254E0,2.126606020E0,3.376674653E0,4.261217628E0
2.583998667E0,-1.544278598E0,3.023308700E0,5.151792846E0,6.169778069E0
2.593964667E0,-2.059002559E0,4.041792510E0,7.338260322E0,8.627029778E0
2.603929667E0,-1.690663057E0,4.189128311E0,8.885006737E0,9.967471208E0
2.613895667E0,-1.676958353E0,4.814875111E0,8.795517440E0,1.016643195E1
2.623861667E0,-1.751993625E0,4.788008909E0,3.635072469E0,6.261650168E0
2.633827667E0,-1.614440215E0,3.005723784E0,-1.690330642E-1,3.416045206E0
2.643793667E0,-1.125028923E0,1.556797194E0,-2.627605105E0,3.254783583E0
2.653759667E0,-3.803886408E-1,9.787478864E-1,-4.850935182E0,4.963286722E0
2.663725667E0,1.486736733E0,5.443477106E-1,-1.010231751E1,1.022563053E1
2.673691667E0,3.614427997E0,-1.708690900E-1,-1.735039857E1,1.772370211E1
2.683657667E0,2.687340553E0,9.997768128E-1,-1.059580029E1,1.097690015E1
2.693623667E0,1.239052771E0,2.941530127E0,-1.609210173E0,3.574550131E0
2.703588667E0,4.208922306E-1,3.198298323E0,3.656431763E0,4.876038932E0
2.713554667E0,2.421548349E-1,2.472855327E0,7.426300678E0,7.830938271E0
2.723520667E0,-6.760638902E-2,2.265962711E0,9.495779986E0,9.762632595E0
2.733486667E0,-5.372975400E-2,2.234475455E0,9.543112612E0,9.801365506E0
2.743452667E0,5.065609565E-1,2.252172053E0,7.131868812E0,7.496161398E0
2.753418667E0,1.223520812E0,2.050399843E0,2.892181966E0,3.750447869E0
2.763384667E0,2.020046362E0,1.572077138E0,-7.870878518E-1,2.677969589E0
2.773350667E0,2.260933228E0,1.220096975E0,-2.093323669E0,3.313979432E0
2.783316667E0,2.709861981E0,7.651455903E-1,-3.868307376E-1,2.842259269E0
2.793281667E0,2.994292477E0,4.151254141E-1,2.836981911E0,4.145670382E0
2.803247667E0,2.719612505E0,3.137838113E-1,5.020308847E0,5.718238660E0
2.813213667E0,1.962798028E0,-5.556959867E-2,5.718943529E0,6.046650243E0
2.823179667E0,1.125891899E0,-6.585777462E-1,5.671079391E0,5.819149308E0
