"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.007275833E0,5.923598561E-1,1.995245397E-1,-8.225259547E0,8.248975382E0
2.017242833E0,5.788585621E-1,5.135434091E-1,-8.564220300E0,8.599108873E0
2.027209833E0,4.613287966E-1,9.849184531E-1,-5.440303237E0,5.547953491E0
2.037176833E0,3.012087893E-1,1.545480493E0,-2.062427566E0,2.594772467E0
2.047143833E0,-1.283016524E-1,2.138842489E0,-1.046828188E0,2.384734316E0
2.057110833E0,-5.347052135E-1,2.256194937E0,-1.569499539E0,2.799938225E0
2.067077833E0,-8.367130248E-1,2.114984679E0,-2.051751281E0,3.063157227E0
2.077044833E0,-7.339131264E-1,1.802915272E0,-1.766145202E0,2.628383691E0
2.087011833E0,-5.114955680E-1,1.347575632E0,-1.313902248E0,1.950365842E0
2.096978833E0,-3.870675498E-1,1.315435241E0,-1.418695316E0,1.973040182E0
2.106945833E0,-3.312263480E-1,1.605213309E0,-2.205238792E0,2.747635127E0
2.116912833E0,-8.124282226E-2,1.530258436E0,-2.768203160E0,3.164054363E0
2.126879833E0,7.302634406E-1,5.937718856E-1,-1.908244675E0,2.127732945E0
2.136846833E0,1.725016618E0,-7.912814748E-1,-9.460373926E-1,2.120564890E0
2.146813833E0,2.621025526E0,-2.102161735E0,-8.590676612E-1,3.467975781E0
2.156780833E0,3.132338222E0,-3.317373362E0,-1.336664435E0,4.754280237E0
2.166747833E0,3.585134323E0,-3.833462648E0,-2.189426751E0,5.687021496E0
2.176714833E0,3.986408561E0,-3.517969696E0,-2.603421898E0,5.919912970E0
2.186681833E0,4.221956919E0,-3.116329131E0,-2.666467162E0,5.886125602E0
2.196648833E0,4.253210871E0,-2.847487603E0,-3.056199873E0,5.961404703E0
2.206615833E0,4.177364590E0,-2.812448748E0,-3.404506815E0,6.078725980E0
2.216582833E0,4.000917549E0,-2.879133319E0,-2.842906895E0,5.690243362E0
2.226549833E0,3.881447824E0,-2.511020104E0,-1.598087600E0,4.891292584E0
2.236516833E0,3.940046572E0,-1.976214464E0,-3.652220598E-1,4.422982902E0
2.246483833E0,3.978285024E0,-1.886427544E0,1.844764379E-1,4.406743942E0
2.256450833E0,3.835297212E0,-2.377870817E0,-4.486752757E-1,4.534874181E0
2.266417833E0,3.618181617E0,-3.218584068E0,-1.904931058E0,5.203775932E0
2.276384833E0,3.432139002E0,-3.791353340E0,-3.491996364E0,6.192574334E0
2.286351833E0,3.705989546E0,-4.185558586E0,-4.939150078E0,7.459789722E0
2.296318833E0,4.434734173E0,-4.827508020E0,-5.820333663E0,8.766298239E0
2.306285833E0,5.320873858E0,-4.832831910E0,-5.175316195E0,8.857305493E0
2.316252833E0,5.696587869E0,-4.030451835E0,-3.531961498E0,7.821151282E0
2.326219833E0,5.503002346E0,-3.895103996E0,-2.597078839E0,7.224935187E0
2.336186833E0,5.230337325E0,-4.285865816E0,-3.821307456E0,7.767075705E0
2.346152833E0,4.141320599E0,-4.709543953E0,-5.345452044E0,8.240400361E0
2.356119833E0,1.614080173E0,-4.523683771E0,-5.162781519E0,7.051473795E0
2.366086833E0,-7.883850566E-1,-4.585331551E0,-3.283426182E0,5.694532810E0
2.376053833E0,-2.775994575E0,-4.335943125E0,4.510097766E-1,5.168167807E0
2.386020833E0,-4.266515041E0,-3.314306497E0,3.431864183E0,6.400427323E0
2.395987833E0,-4.196763021E0,-3.604350613E0,5.051479769E0,7.491435847E0
2.405954833E0,-3.696330823E0,-4.822365979E0,5.108843293E0,7.938410104E0
2.415921833E0,-3.967686361E0,-5.420658932E0,4.529670736E0,8.102098203E0
2.425888833E0,-4.817071910E0,-5.284460907E0,3.220104929E0,7.842116080E0
2.435855833E0,-5.368046855E0,-4.864462423E0,2.154794862E0,7.557913905E0
2.445822833E0,-5.846176018E0,-4.906130852E0,8.074808934E-1,7.674628288E0
2.455789833E0,-6.561006902E0,-5.114855985E0,-5.979000199E-1,8.340626340E0
2.465756833E0,-6.317651049E0,-4.402159334E0,-4.285178769E-1,7.712026268E0
2.475723833E0,-5.306584432E0,-3.475486166E0,1.336495889E0,6.482674115E0
2.485690833E0,-3.629407686E0,-2.620851279E0,3.830727321E0,5.892022860E0
2.495657833E0,-2.522844343E0,-1.260313540E0,4.690460980E0,5.472984378E0
2.505624833E0,-2.308355024E0,1.104866481E-1,4.258299118E0,4.844979009E0
2.515591833E0,-2.168449280E0,1.419851310E0,4.926699017E0,5.566912361E0
2.525558833E0,-1.206921663E0,1.920011612E0,6.536005962E0,6.918271347E0
2.535525833E0,4.745109057E-1,1.880492620E0,6.673172286E0,6.949290715E0
2.545492833E0,2.915001310E0,1.995593306E0,3.429620022E0,4.923608308E0
2.555459833E0,3.329810974E0,3.392827002E0,2.598301199E0,5.417571902E0
2.565426833E0,1.536584685E0,5.273228406E0,4.934277009E0,7.383435509E0
2.575393833E0,-4.034168033E-1,5.550583479E0,4.500480558E0,7.157237409E0
2.585360833E0,-1.827667266E0,4.476246480E0,4.336408271E0,6.494735321E0
2.595327833E0,-2.901743333E0,4.792691360E0,5.278669825E0,7.697685363E0
2.605294833E0,-3.843466065E0,5.937261604E0,5.991082885E0,9.269108959E0
2.615261833E0,-4.569894609E0,7.270036179E0,6.198432169E0,1.059046383E1
2.625228833E0,-4.873605714E0,8.309304501E0,5.739946142E0,1.121354340E1
2.635192333E0,-4.946418752E0,8.965700651E0,4.986229520E0,1.138917607E1
2.645159333E0,-5.000035381E0,9.271153935E0,4.215647188E0,1.134576266E1
2.655126333E0,-5.067189483E0,9.273995681E0,3.628501952E0,1.117360423E1
2.665093333E0,-5.102438253E0,9.185609170E0,3.285150233E0,1.100920088E1
2.675060333E0,-5.173433391E0,9.069217418E0,2.763955158E0,1.080067432E1
