"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.671368625E0,-1.527021418E0,-1.497058823E0,1.794861317E-2,2.138527924E0
1.681449625E0,-1.597545270E0,-2.217408602E0,2.320607134E-1,2.742791274E0
1.691530625E0,-1.584286124E0,-2.900631485E0,3.888981669E-1,3.327892324E0
1.701610625E0,-1.912235985E0,-3.343333830E0,1.431772614E-1,3.854222008E0
1.711691625E0,-2.351130915E0,-3.071909880E0,-3.767368354E-2,3.868574181E0
1.721772625E0,-2.652893436E0,-2.495502763E0,1.620023721E-1,3.645767737E0
1.731852625E0,-2.599265113E0,-1.901299353E0,3.230586648E-1,3.236585432E0
1.741933625E0,-2.052482622E0,-1.376470233E0,4.688800371E-1,2.515393349E0
1.752013625E0,-1.500735260E0,-8.090885854E-1,5.171395198E-1,1.781646413E0
1.762094625E0,-1.288109449E0,-3.155850461E-1,5.879088094E-1,1.450674547E0
1.772175625E0,-1.123502142E0,-2.897353828E-2,6.238190458E-1,1.285397499E0
1.782255625E0,-1.168704627E0,-1.312656060E-1,4.383236575E-1,1.255081190E0
1.792336625E0,-1.393484461E0,-4.021451801E-1,6.719781026E-2,1.451907447E0
1.802417625E0,-1.501946803E0,-6.347579437E-1,-9.745729744E-2,1.633480875E0
1.812497625E0,-1.482981359E0,-7.849544951E-1,2.296479329E-2,1.678068727E0
1.822578625E0,-1.265552645E0,-8.041102660E-1,1.448043953E-1,1.506381469E0
1.832658625E0,-8.506517637E-1,-7.474071845E-1,1.605857380E-1,1.143684267E0
1.842739625E0,-2.907218081E-1,-6.333204058E-1,6.867430530E-2,7.002357219E-1
1.852820625E0,6.863701469E-1,-3.361628598E-1,1.022223397E-1,7.710764252E-1
1.862900625E0,2.309259589E0,4.589005941E-1,2.568138045E-1,2.368379812E0
1.872981625E0,3.953086156E0,1.586229446E0,1.382397994E-1,4.261704383E0
1.883062625E0,4.773838182E0,2.408541217E0,-2.274099112E-1,5.351851741E0
1.893142625E0,4.829855677E0,2.676124424E0,-6.943627059E-1,5.565185295E0
1.903223625E0,4.109058294E0,1.973980243E0,-1.125650409E0,4.695534784E0
1.913304625E0,2.692339337E0,9.302981499E-1,-1.139153969E0,3.067868563E0
1.923384625E0,9.571985579E-1,1.227447510E-1,-6.692209212E-1,1.174373022E0
1.933465625E0,-5.558456755E-1,-5.440761074E-1,-1.548108816E-1,7.930634493E-1
1.943545625E0,-1.728150433E0,-1.356506377E0,1.051188310E-1,2.199468899E0
1.953626625E0,-2.348379800E0,-2.022486113E0,1.449037980E-1,3.102633539E0
1.963707625E0,-2.375482230E0,-2.376706344E0,5.294899356E-1,3.401765492E0
1.973787625E0,-2.192274345E0,-2.367674443E0,1.179633658E0,3.435619979E0
1.983868625E0,-2.097842982E0,-2.196169176E0,1.491070982E0,3.383400197E0
1.993949625E0,-2.126872653E0,-1.876741047E0,1.538521721E0,3.226886011E0
2.004029625E0,-2.030131055E0,-1.596106855E0,1.492480745E0,2.982698102E0
2.014110625E0,-1.971006934E0,-1.774802443E0,1.077827786E0,2.862953856E0
2.024190625E0,-1.687528072E0,-1.715775094E0,7.377040956E-1,2.517109950E0
2.034271625E0,-9.687924170E-1,-1.144492477E0,8.835317536E-1,1.740416656E0
2.044352625E0,-2.208399796E-1,-7.496609938E-1,1.230973381E0,1.458100602E0
2.054432625E0,4.537234694E-1,-5.133671156E-1,1.667776762E0,1.803022493E0
2.064513625E0,1.291506096E0,-4.578311384E-2,2.257560847E0,2.601281428E0
2.074594625E0,2.173562670E0,6.020176291E-1,2.833182390E0,3.621287391E0
2.084674625E0,2.928111352E0,1.061459091E0,3.170324074E0,4.444264419E0
2.094755625E0,3.706203262E0,1.281128165E0,3.080699707E0,4.986776783E0
2.104835625E0,4.316285956E0,1.195716717E0,2.664489634E0,5.211484235E0
2.114916625E0,4.685026578E0,1.090271831E0,2.376088001E0,5.365068582E0
2.124997625E0,4.870625973E0,1.094033929E0,2.105812152E0,5.417965710E0
